year,month,day,hour,O3_target,NO2_target
2021.00,9.00,19.00,0.00,1.90,40.23
2021.00,9.00,19.00,1.00,1.50,50.40
2021.00,9.00,19.00,2.00,12.30,50.40
2021.00,9.00,19.00,3.00,3.25,32.80
2021.00,9.00,19.00,4.00,3.10,19.65
2021.00,9.00,19.00,5.00,5.55,16.60
2021.00,9.00,19.00,6.00,6.15,17.72
2021.00,9.00,19.00,7.00,4.40,27.00
2021.00,9.00,19.00,8.00,13.35,35.88
2021.00,9.00,19.00,9.00,12.75,37.77
2021.00,9.00,19.00,10.00,15.70,38.85
2021.00,9.00,19.00,11.00,14.00,39.05
2021.00,9.00,19.00,12.00,12.60,34.50
2021.00,9.00,19.00,13.00,12.75,43.98
2021.00,9.00,19.00,14.00,12.85,51.92
2021.00,9.00,19.00,15.00,11.07,64.03
2021.00,9.00,19.00,16.00,11.78,75.90
2021.00,9.00,19.00,17.00,11.88,71.58
2021.00,9.00,19.00,18.00,15.60,58.97
2021.00,9.00,19.00,19.00,12.70,50.18
2021.00,9.00,19.00,20.00,12.20,43.78
2021.00,9.00,19.00,21.00,10.62,35.90
2021.00,9.00,19.00,22.00,11.30,33.80
2021.00,9.00,19.00,23.00,8.00,38.35
2021.00,1.00,11.00,0.00,41.12,16.47
2021.00,1.00,11.00,1.00,53.75,12.32
2021.00,1.00,11.00,2.00,47.10,16.88
2021.00,1.00,11.00,3.00,43.10,21.00
2021.00,1.00,11.00,4.00,49.08,20.35
2021.00,1.00,11.00,5.00,57.12,18.93
2021.00,1.00,11.00,6.00,69.25,16.62
2021.00,1.00,11.00,7.00,82.62,15.73
2021.00,1.00,11.00,8.00,91.07,15.60
2021.00,1.00,11.00,9.00,97.62,17.10
2021.00,1.00,11.00,10.00,98.85,18.28
2021.00,1.00,11.00,11.00,92.88,20.50
2021.00,1.00,11.00,12.00,70.52,28.18
2021.00,1.00,11.00,13.00,23.72,56.62
2021.00,1.00,11.00,14.00,8.22,64.60
2021.00,1.00,11.00,15.00,8.95,64.78
2021.00,1.00,11.00,16.00,12.10,52.35
2021.00,1.00,11.00,17.00,9.18,51.88
2021.00,1.00,11.00,18.00,8.05,45.10
2021.00,1.00,11.00,19.00,8.43,35.35
2021.00,1.00,11.00,20.00,4.30,35.45
2021.00,1.00,11.00,21.00,7.80,34.80
2021.00,1.00,11.00,22.00,8.93,32.15
2021.00,1.00,11.00,23.00,7.97,35.77
2020.00,6.00,13.00,0.00,10.30,42.85
2020.00,6.00,13.00,1.00,6.15,42.83
2020.00,6.00,13.00,2.00,12.27,29.85
2020.00,6.00,13.00,3.00,11.97,24.38
2020.00,6.00,13.00,4.00,19.80,22.95
2020.00,6.00,13.00,5.00,19.78,20.57
2020.00,6.00,13.00,6.00,28.52,17.98
2020.00,6.00,13.00,7.00,32.65,17.62
2020.00,6.00,13.00,8.00,37.50,27.25
2020.00,6.00,13.00,9.00,35.45,33.33
2020.00,6.00,13.00,10.00,56.20,12.38
2020.00,6.00,13.00,11.00,44.92,29.17
2020.00,6.00,13.00,12.00,26.05,44.88
2020.00,6.00,13.00,13.00,53.47,16.20
2020.00,6.00,13.00,14.00,38.75,28.05
2020.00,6.00,13.00,15.00,35.05,42.52
2020.00,6.00,13.00,16.00,43.88,50.50
2020.00,6.00,13.00,17.00,63.75,50.53
2020.00,6.00,13.00,18.00,42.10,43.45
2020.00,6.00,13.00,19.00,34.55,47.50
2020.00,6.00,13.00,20.00,12.40,53.27
2020.00,6.00,13.00,21.00,6.30,55.20
2020.00,6.00,13.00,22.00,14.45,51.05
2020.00,6.00,13.00,23.00,5.47,33.48
2020.00,10.00,5.00,0.00,8.78,54.65
2020.00,10.00,5.00,1.00,9.58,52.68
2020.00,10.00,5.00,2.00,11.10,48.98
2020.00,10.00,5.00,3.00,21.10,43.02
2020.00,10.00,5.00,4.00,51.72,37.80
2020.00,10.00,5.00,5.00,93.97,27.45
2020.00,10.00,5.00,6.00,106.30,19.28
2020.00,10.00,5.00,7.00,106.95,14.17
2020.00,10.00,5.00,8.00,101.22,12.75
2020.00,10.00,5.00,9.00,95.30,11.22
2020.00,10.00,5.00,10.00,97.55,10.93
2020.00,10.00,5.00,11.00,87.65,13.42
2020.00,10.00,5.00,12.00,74.70,26.45
2020.00,10.00,5.00,13.00,35.15,59.63
2020.00,10.00,5.00,14.00,9.35,98.60
2020.00,10.00,5.00,15.00,8.57,95.22
2020.00,10.00,5.00,16.00,8.57,88.20
2020.00,10.00,5.00,17.00,9.07,80.20
2020.00,10.00,5.00,18.00,9.20,80.38
2020.00,10.00,5.00,19.00,9.45,73.05
2020.00,10.00,5.00,20.00,13.40,70.15
2020.00,10.00,5.00,21.00,9.60,64.30
2020.00,10.00,5.00,22.00,9.42,58.42
2020.00,10.00,5.00,23.00,9.22,59.45
2022.00,10.00,1.00,0.00,41.48,71.28
2022.00,10.00,1.00,1.00,42.65,74.25
2022.00,10.00,1.00,2.00,42.78,79.88
2022.00,10.00,1.00,3.00,42.55,80.28
2022.00,10.00,1.00,4.00,40.52,54.00
2022.00,10.00,1.00,5.00,31.38,38.68
2022.00,10.00,1.00,6.00,26.60,37.02
2022.00,10.00,1.00,7.00,26.10,31.75
2022.00,10.00,1.00,8.00,171.55,29.95
2022.00,10.00,1.00,9.00,157.28,24.98
2022.00,10.00,1.00,10.00,152.07,25.02
2022.00,10.00,1.00,11.00,135.10,29.57
2022.00,10.00,1.00,12.00,110.08,41.83
2022.00,10.00,1.00,13.00,54.38,79.65
2022.00,10.00,1.00,14.00,14.02,104.85
2022.00,10.00,1.00,15.00,10.72,102.95
2022.00,10.00,1.00,16.00,11.55,101.73
2022.00,10.00,1.00,17.00,9.55,94.72
2022.00,10.00,1.00,18.00,10.98,87.57
2022.00,10.00,1.00,19.00,10.62,84.57
2022.00,10.00,1.00,20.00,10.80,77.22
2022.00,10.00,1.00,21.00,16.32,82.70
2022.00,10.00,1.00,22.00,10.80,77.92
2022.00,10.00,1.00,23.00,9.75,75.43
2021.00,7.00,12.00,0.00,9.40,65.53
2021.00,7.00,12.00,1.00,7.72,69.17
2021.00,7.00,12.00,2.00,7.83,67.55
2021.00,7.00,12.00,3.00,8.88,64.10
2021.00,7.00,12.00,4.00,10.62,68.45
2021.00,7.00,12.00,5.00,12.12,70.58
2021.00,7.00,12.00,6.00,13.78,72.98
2021.00,7.00,12.00,7.00,16.30,71.73
2021.00,7.00,12.00,8.00,18.00,68.53
2021.00,7.00,12.00,9.00,20.00,69.80
2021.00,7.00,12.00,10.00,20.23,69.88
2021.00,7.00,12.00,11.00,20.65,66.08
2021.00,7.00,12.00,12.00,16.55,68.00
2021.00,7.00,12.00,13.00,12.27,69.42
2021.00,7.00,12.00,14.00,11.15,71.83
2021.00,7.00,12.00,15.00,9.52,71.25
2021.00,7.00,12.00,16.00,9.95,69.10
2021.00,7.00,12.00,17.00,10.18,66.25
2021.00,7.00,12.00,18.00,9.43,66.00
2021.00,7.00,12.00,19.00,9.45,64.45
2021.00,7.00,12.00,20.00,10.30,59.67
2021.00,7.00,12.00,21.00,7.35,59.40
2021.00,7.00,12.00,22.00,8.78,59.45
2021.00,7.00,12.00,23.00,8.60,57.35
2023.00,4.00,26.00,0.00,12.82,34.38
2023.00,4.00,26.00,1.00,8.75,39.98
2023.00,4.00,26.00,2.00,8.88,39.65
2023.00,4.00,26.00,3.00,31.33,27.32
2023.00,4.00,26.00,4.00,48.50,19.75
2023.00,4.00,26.00,5.00,65.22,17.57
2023.00,4.00,26.00,6.00,79.20,15.15
2023.00,4.00,26.00,7.00,97.72,18.20
2023.00,4.00,26.00,8.00,92.38,11.68
2023.00,4.00,26.00,9.00,95.53,9.10
2023.00,4.00,26.00,10.00,114.92,10.20
2023.00,4.00,26.00,11.00,124.05,11.57
2023.00,4.00,26.00,12.00,122.55,14.57
2023.00,4.00,26.00,13.00,93.50,31.80
2023.00,4.00,26.00,14.00,17.03,87.35
2023.00,4.00,26.00,15.00,9.15,95.05
2023.00,4.00,26.00,16.00,5.80,84.78
2023.00,4.00,26.00,17.00,3.80,66.68
2023.00,4.00,26.00,18.00,3.12,60.58
2023.00,4.00,26.00,19.00,3.05,57.72
2023.00,4.00,26.00,20.00,3.70,52.92
2023.00,4.00,26.00,21.00,3.95,50.00
2023.00,4.00,26.00,22.00,4.22,44.37
2023.00,4.00,26.00,23.00,3.65,43.55
2020.00,11.00,18.00,0.00,2.15,30.70
2020.00,11.00,18.00,1.00,1.25,30.75
2020.00,11.00,18.00,2.00,1.62,31.65
2020.00,11.00,18.00,3.00,3.83,37.92
2020.00,11.00,18.00,4.00,11.62,43.72
2020.00,11.00,18.00,5.00,50.03,29.48
2020.00,11.00,18.00,6.00,78.95,20.33
2020.00,11.00,18.00,7.00,93.05,18.05
2020.00,11.00,18.00,8.00,95.73,17.02
2020.00,11.00,18.00,9.00,109.20,15.83
2020.00,11.00,18.00,10.00,123.25,15.73
2020.00,11.00,18.00,11.00,106.12,21.45
2020.00,11.00,18.00,12.00,48.82,55.42
2020.00,11.00,18.00,13.00,2.98,81.75
2020.00,11.00,18.00,14.00,1.73,82.70
2020.00,11.00,18.00,15.00,1.60,79.18
2020.00,11.00,18.00,16.00,1.77,80.15
2020.00,11.00,18.00,17.00,0.92,77.17
2020.00,11.00,18.00,18.00,1.55,69.53
2020.00,11.00,18.00,19.00,2.12,64.25
2020.00,11.00,18.00,20.00,4.10,58.28
2020.00,11.00,18.00,21.00,2.48,56.60
2020.00,11.00,18.00,22.00,2.08,47.33
2020.00,11.00,18.00,23.00,2.00,44.85
2021.00,1.00,21.00,0.00,19.80,55.82
2021.00,1.00,21.00,1.00,7.52,64.18
2021.00,1.00,21.00,2.00,5.62,62.75
2021.00,1.00,21.00,3.00,18.10,50.02
2021.00,1.00,21.00,4.00,30.60,50.20
2021.00,1.00,21.00,5.00,44.35,51.08
2021.00,1.00,21.00,6.00,71.35,41.58
2021.00,1.00,21.00,7.00,88.95,40.90
2021.00,1.00,21.00,8.00,101.20,38.12
2021.00,1.00,21.00,9.00,108.28,35.40
2021.00,1.00,21.00,10.00,109.95,34.75
2021.00,1.00,21.00,11.00,103.55,39.50
2021.00,1.00,21.00,12.00,75.30,59.65
2021.00,1.00,21.00,13.00,17.75,104.12
2021.00,1.00,21.00,14.00,3.92,115.40
2021.00,1.00,21.00,15.00,5.03,114.20
2021.00,1.00,21.00,16.00,5.97,109.30
2021.00,1.00,21.00,17.00,7.45,107.85
2021.00,1.00,21.00,18.00,8.65,97.15
2021.00,1.00,21.00,19.00,11.10,74.70
2021.00,1.00,21.00,20.00,8.85,63.90
2021.00,1.00,21.00,21.00,6.70,57.80
2021.00,1.00,21.00,22.00,6.27,38.95
2021.00,1.00,21.00,23.00,5.30,45.17
2022.00,8.00,15.00,0.00,25.68,17.60
2022.00,8.00,15.00,1.00,14.38,22.00
2022.00,8.00,15.00,2.00,10.43,25.02
2022.00,8.00,15.00,3.00,15.80,21.90
2022.00,8.00,15.00,4.00,16.90,25.18
2022.00,8.00,15.00,5.00,18.75,16.50
2022.00,8.00,15.00,6.00,26.42,12.80
2022.00,8.00,15.00,7.00,23.82,13.28
2022.00,8.00,15.00,8.00,28.00,16.00
2022.00,8.00,15.00,9.00,28.83,13.20
2022.00,8.00,15.00,10.00,30.65,14.05
2022.00,8.00,15.00,11.00,34.75,11.90
2022.00,8.00,15.00,12.00,34.85,16.00
2022.00,8.00,15.00,13.00,16.68,21.85
2022.00,8.00,15.00,14.00,19.93,26.30
2022.00,8.00,15.00,15.00,57.73,28.85
2022.00,8.00,15.00,16.00,17.07,40.53
2022.00,8.00,15.00,17.00,11.65,47.02
2022.00,8.00,15.00,18.00,13.57,38.35
2022.00,8.00,15.00,19.00,16.27,31.70
2022.00,8.00,15.00,20.00,26.00,21.95
2022.00,8.00,15.00,21.00,22.70,18.70
2022.00,8.00,15.00,22.00,17.68,16.02
2022.00,8.00,15.00,23.00,22.62,7.17
2021.00,7.00,9.00,0.00,10.12,75.45
2021.00,7.00,9.00,1.00,9.53,78.68
2021.00,7.00,9.00,2.00,9.55,80.17
2021.00,7.00,9.00,3.00,9.45,79.77
2021.00,7.00,9.00,4.00,10.93,82.25
2021.00,7.00,9.00,5.00,12.88,90.85
2021.00,7.00,9.00,6.00,14.80,90.90
2021.00,7.00,9.00,7.00,23.48,84.42
2021.00,7.00,9.00,8.00,34.93,76.80
2021.00,7.00,9.00,9.00,37.70,76.85
2021.00,7.00,9.00,10.00,42.22,77.05
2021.00,7.00,9.00,11.00,40.75,82.03
2021.00,7.00,9.00,12.00,31.37,88.20
2021.00,7.00,9.00,13.00,19.32,109.70
2021.00,7.00,9.00,14.00,14.03,117.12
2021.00,7.00,9.00,15.00,16.52,108.80
2021.00,7.00,9.00,16.00,14.48,116.83
2021.00,7.00,9.00,17.00,13.30,106.50
2021.00,7.00,9.00,18.00,14.62,90.50
2021.00,7.00,9.00,19.00,13.20,87.28
2021.00,7.00,9.00,20.00,11.30,76.00
2021.00,7.00,9.00,21.00,9.38,71.22
2021.00,7.00,9.00,22.00,10.55,68.10
2021.00,7.00,9.00,23.00,9.42,65.97
2020.00,4.00,5.00,0.00,14.12,26.57
2020.00,4.00,5.00,1.00,15.48,28.68
2020.00,4.00,5.00,2.00,25.15,24.90
2020.00,4.00,5.00,3.00,49.68,21.28
2020.00,4.00,5.00,4.00,79.53,14.23
2020.00,4.00,5.00,5.00,95.88,11.18
2020.00,4.00,5.00,6.00,93.25,7.42
2020.00,4.00,5.00,7.00,97.52,6.65
2020.00,4.00,5.00,8.00,99.58,7.47
2020.00,4.00,5.00,9.00,99.03,7.12
2020.00,4.00,5.00,10.00,104.17,7.85
2020.00,4.00,5.00,11.00,106.07,7.95
2020.00,4.00,5.00,12.00,104.12,8.07
2020.00,4.00,5.00,13.00,102.57,9.05
2020.00,4.00,5.00,14.00,104.78,13.07
2020.00,4.00,5.00,15.00,151.78,22.98
2020.00,4.00,5.00,16.00,93.22,48.52
2020.00,4.00,5.00,17.00,42.22,35.05
2020.00,4.00,5.00,18.00,34.92,34.88
2020.00,4.00,5.00,19.00,138.50,39.12
2020.00,4.00,5.00,20.00,186.70,35.58
2020.00,4.00,5.00,21.00,124.93,31.40
2020.00,4.00,5.00,22.00,84.38,27.23
2020.00,4.00,5.00,23.00,72.20,25.93
2024.00,1.00,22.00,0.00,5.05,57.55
2024.00,1.00,22.00,1.00,2.60,63.50
2024.00,1.00,22.00,2.00,3.30,67.78
2024.00,1.00,22.00,3.00,4.33,65.12
2024.00,1.00,22.00,4.00,5.82,69.25
2024.00,1.00,22.00,5.00,16.07,68.05
2024.00,1.00,22.00,6.00,20.38,63.48
2024.00,1.00,22.00,7.00,27.97,69.08
2024.00,1.00,22.00,8.00,41.75,68.10
2024.00,1.00,22.00,9.00,40.85,72.45
2024.00,1.00,22.00,10.00,37.80,80.92
2024.00,1.00,22.00,11.00,28.70,86.72
2024.00,1.00,22.00,12.00,17.12,99.45
2024.00,1.00,22.00,13.00,10.90,102.10
2024.00,1.00,22.00,14.00,3.35,90.85
2024.00,1.00,22.00,15.00,2.65,75.22
2024.00,1.00,22.00,16.00,3.17,66.10
2024.00,1.00,22.00,17.00,1.73,67.28
2024.00,1.00,22.00,18.00,3.70,68.62
2024.00,1.00,22.00,19.00,4.30,77.78
2024.00,1.00,22.00,20.00,4.10,72.28
2024.00,1.00,22.00,21.00,10.43,65.50
2024.00,1.00,22.00,22.00,12.75,50.33
2024.00,1.00,22.00,23.00,14.40,46.98
2020.00,2.00,15.00,0.00,28.07,47.25
2020.00,2.00,15.00,1.00,21.88,58.80
2020.00,2.00,15.00,2.00,13.30,76.42
2020.00,2.00,15.00,3.00,17.40,66.70
2020.00,2.00,15.00,4.00,42.22,53.70
2020.00,2.00,15.00,5.00,72.72,39.62
2020.00,2.00,15.00,6.00,98.02,37.85
2020.00,2.00,15.00,7.00,116.12,33.35
2020.00,2.00,15.00,8.00,128.40,30.73
2020.00,2.00,15.00,9.00,138.40,29.25
2020.00,2.00,15.00,10.00,146.05,32.78
2020.00,2.00,15.00,11.00,147.93,34.40
2020.00,2.00,15.00,12.00,120.00,44.73
2020.00,2.00,15.00,13.00,56.68,89.85
2020.00,2.00,15.00,14.00,6.62,135.05
2020.00,2.00,15.00,15.00,2.67,141.48
2020.00,2.00,15.00,16.00,2.93,140.20
2020.00,2.00,15.00,17.00,3.58,136.92
2020.00,2.00,15.00,18.00,3.45,129.93
2020.00,2.00,15.00,19.00,3.35,117.38
2020.00,2.00,15.00,20.00,3.80,108.22
2020.00,2.00,15.00,21.00,3.65,101.15
2020.00,2.00,15.00,22.00,2.93,92.95
2020.00,2.00,15.00,23.00,3.67,96.08
2020.00,6.00,5.00,0.00,33.75,24.70
2020.00,6.00,5.00,1.00,25.25,32.15
2020.00,6.00,5.00,2.00,4.25,28.60
2020.00,6.00,5.00,3.00,19.20,20.40
2020.00,6.00,5.00,4.00,46.73,19.18
2020.00,6.00,5.00,5.00,67.28,18.65
2020.00,6.00,5.00,6.00,92.93,10.30
2020.00,6.00,5.00,7.00,108.15,9.07
2020.00,6.00,5.00,8.00,120.05,9.17
2020.00,6.00,5.00,9.00,124.80,15.93
2020.00,6.00,5.00,10.00,130.77,16.22
2020.00,6.00,5.00,11.00,94.30,25.68
2020.00,6.00,5.00,12.00,47.90,31.75
2020.00,6.00,5.00,13.00,35.73,56.05
2020.00,6.00,5.00,14.00,17.52,69.30
2020.00,6.00,5.00,15.00,9.18,88.53
2020.00,6.00,5.00,16.00,25.43,59.45
2020.00,6.00,5.00,17.00,49.35,19.68
2020.00,6.00,5.00,18.00,39.75,19.57
2020.00,6.00,5.00,19.00,38.75,14.10
2020.00,6.00,5.00,20.00,31.75,16.00
2020.00,6.00,5.00,21.00,36.92,12.00
2020.00,6.00,5.00,22.00,33.35,10.05
2020.00,6.00,5.00,23.00,28.65,11.22
2020.00,5.00,12.00,0.00,59.60,12.60
2020.00,5.00,12.00,1.00,64.30,13.63
2020.00,5.00,12.00,2.00,60.63,14.02
2020.00,5.00,12.00,3.00,57.62,19.43
2020.00,5.00,12.00,4.00,70.55,19.62
2020.00,5.00,12.00,5.00,86.67,20.48
2020.00,5.00,12.00,6.00,109.20,13.32
2020.00,5.00,12.00,7.00,119.12,10.18
2020.00,5.00,12.00,8.00,126.00,8.27
2020.00,5.00,12.00,9.00,119.55,6.27
2020.00,5.00,12.00,10.00,126.90,6.38
2020.00,5.00,12.00,11.00,127.35,6.38
2020.00,5.00,12.00,12.00,131.88,6.68
2020.00,5.00,12.00,13.00,123.47,11.82
2020.00,5.00,12.00,14.00,116.12,14.45
2020.00,5.00,12.00,15.00,110.55,11.40
2020.00,5.00,12.00,16.00,95.30,14.52
2020.00,5.00,12.00,17.00,69.60,18.45
2020.00,5.00,12.00,18.00,56.78,20.62
2020.00,5.00,12.00,19.00,57.70,22.23
2020.00,5.00,12.00,20.00,52.65,24.40
2020.00,5.00,12.00,21.00,48.92,22.50
2020.00,5.00,12.00,22.00,47.40,20.10
2020.00,5.00,12.00,23.00,39.80,23.50
2020.00,10.00,14.00,0.00,10.28,50.68
2020.00,10.00,14.00,1.00,9.67,53.72
2020.00,10.00,14.00,2.00,10.20,55.47
2020.00,10.00,14.00,3.00,8.62,69.02
2020.00,10.00,14.00,4.00,8.35,60.35
2020.00,10.00,14.00,5.00,10.85,64.12
2020.00,10.00,14.00,6.00,20.60,60.20
2020.00,10.00,14.00,7.00,43.30,39.00
2020.00,10.00,14.00,8.00,67.78,28.72
2020.00,10.00,14.00,9.00,87.17,18.47
2020.00,10.00,14.00,10.00,93.12,24.23
2020.00,10.00,14.00,11.00,73.95,33.85
2020.00,10.00,14.00,12.00,39.38,76.60
2020.00,10.00,14.00,13.00,12.47,121.30
2020.00,10.00,14.00,14.00,10.30,128.93
2020.00,10.00,14.00,15.00,10.50,129.18
2020.00,10.00,14.00,16.00,9.77,114.32
2020.00,10.00,14.00,17.00,9.48,108.15
2020.00,10.00,14.00,18.00,8.88,99.20
2020.00,10.00,14.00,19.00,8.70,88.58
2020.00,10.00,14.00,20.00,14.05,75.10
2020.00,10.00,14.00,21.00,10.00,80.10
2020.00,10.00,14.00,22.00,9.75,61.50
2020.00,10.00,14.00,23.00,9.22,54.15
2021.00,9.00,25.00,0.00,46.45,45.85
2021.00,9.00,25.00,1.00,17.90,43.90
2021.00,9.00,25.00,2.00,55.12,49.20
2021.00,9.00,25.00,3.00,39.60,49.25
2021.00,9.00,25.00,4.00,34.75,45.25
2021.00,9.00,25.00,5.00,56.80,43.85
2021.00,9.00,25.00,6.00,89.30,45.83
2021.00,9.00,25.00,7.00,139.47,37.02
2021.00,9.00,25.00,8.00,105.62,34.75
2021.00,9.00,25.00,9.00,95.12,31.05
2021.00,9.00,25.00,10.00,111.42,34.33
2021.00,9.00,25.00,11.00,84.95,46.98
2021.00,9.00,25.00,12.00,61.58,34.60
2021.00,9.00,25.00,13.00,16.43,84.38
2021.00,9.00,25.00,14.00,9.17,80.28
2021.00,9.00,25.00,15.00,21.02,69.23
2021.00,9.00,25.00,16.00,24.85,55.55
2021.00,9.00,25.00,17.00,21.20,46.15
2021.00,9.00,25.00,18.00,16.55,51.20
2021.00,9.00,25.00,19.00,16.98,45.30
2021.00,9.00,25.00,20.00,29.70,29.23
2021.00,9.00,25.00,21.00,29.65,31.50
2021.00,9.00,25.00,22.00,35.83,25.55
2021.00,9.00,25.00,23.00,27.88,28.40
2019.00,10.00,27.00,0.00,3.17,103.93
2019.00,10.00,27.00,1.00,2.98,98.00
2019.00,10.00,27.00,2.00,3.88,88.82
2019.00,10.00,27.00,3.00,7.20,92.08
2019.00,10.00,27.00,4.00,24.53,68.75
2019.00,10.00,27.00,5.00,57.40,58.60
2019.00,10.00,27.00,6.00,102.30,34.02
2019.00,10.00,27.00,7.00,128.93,27.88
2019.00,10.00,27.00,8.00,131.33,24.88
2019.00,10.00,27.00,9.00,121.23,19.60
2019.00,10.00,27.00,10.00,110.72,19.18
2019.00,10.00,27.00,11.00,97.75,23.05
2019.00,10.00,27.00,12.00,52.60,74.95
2019.00,10.00,27.00,13.00,3.25,130.07
2019.00,10.00,27.00,14.00,3.00,128.08
2019.00,10.00,27.00,15.00,3.78,139.82
2019.00,10.00,27.00,16.00,3.62,119.77
2019.00,10.00,27.00,17.00,4.72,119.25
2019.00,10.00,27.00,18.00,4.68,107.43
2019.00,10.00,27.00,19.00,4.28,110.12
2019.00,10.00,27.00,20.00,3.28,104.28
2019.00,10.00,27.00,21.00,3.33,99.60
2019.00,10.00,27.00,22.00,3.05,94.80
2019.00,10.00,27.00,23.00,4.80,81.53
2023.00,5.00,3.00,0.00,3.08,25.60
2023.00,5.00,3.00,1.00,3.77,24.95
2023.00,5.00,3.00,2.00,5.15,19.52
2023.00,5.00,3.00,3.00,7.70,20.57
2023.00,5.00,3.00,4.00,11.23,20.32
2023.00,5.00,3.00,5.00,19.10,20.65
2023.00,5.00,3.00,6.00,30.82,16.52
2023.00,5.00,3.00,7.00,39.50,12.40
2023.00,5.00,3.00,8.00,18.95,21.70
2023.00,5.00,3.00,9.00,16.43,18.42
2023.00,5.00,3.00,10.00,17.82,17.02
2023.00,5.00,3.00,11.00,14.85,21.73
2023.00,5.00,3.00,12.00,6.62,28.12
2023.00,5.00,3.00,13.00,4.65,33.15
2023.00,5.00,3.00,14.00,2.50,33.67
2023.00,5.00,3.00,15.00,2.10,36.20
2023.00,5.00,3.00,16.00,2.67,33.00
2023.00,5.00,3.00,17.00,2.67,30.32
2023.00,5.00,3.00,18.00,1.78,28.55
2023.00,5.00,3.00,19.00,1.27,26.35
2023.00,5.00,3.00,20.00,1.90,21.23
2023.00,5.00,3.00,21.00,4.62,19.10
2023.00,5.00,3.00,22.00,6.10,13.28
2023.00,5.00,3.00,23.00,3.67,15.82
2020.00,12.00,21.00,0.00,7.93,48.70
2020.00,12.00,21.00,1.00,8.55,45.40
2020.00,12.00,21.00,2.00,8.38,46.60
2020.00,12.00,21.00,3.00,8.28,54.08
2020.00,12.00,21.00,4.00,10.50,66.35
2020.00,12.00,21.00,5.00,28.53,54.75
