year,month,day,hour,O3_target,NO2_target
2020.00,8.00,21.00,15.00,15.50,17.78
2020.00,8.00,21.00,16.00,8.05,18.50
2020.00,8.00,21.00,17.00,4.45,26.62
2020.00,8.00,21.00,18.00,5.28,24.85
2020.00,8.00,21.00,19.00,5.27,17.25
2020.00,8.00,21.00,20.00,5.90,14.08
2020.00,8.00,21.00,21.00,7.55,12.80
2020.00,8.00,21.00,22.00,6.40,12.32
2020.00,8.00,21.00,23.00,9.30,11.13
2021.00,2.00,20.00,0.00,6.72,30.95
2021.00,2.00,20.00,1.00,6.65,28.20
2021.00,2.00,20.00,2.00,5.82,40.30
2021.00,2.00,20.00,3.00,6.87,50.97
2021.00,2.00,20.00,4.00,7.15,61.88
2021.00,2.00,20.00,5.00,9.25,70.38
2021.00,2.00,20.00,6.00,22.12,62.23
2021.00,2.00,20.00,7.00,41.58,60.50
2021.00,2.00,20.00,8.00,68.58,40.27
2021.00,2.00,20.00,9.00,71.12,28.45
2021.00,2.00,20.00,10.00,70.88,24.88
2021.00,2.00,20.00,11.00,62.62,23.03
2021.00,2.00,20.00,12.00,70.43,25.60
2021.00,2.00,20.00,13.00,54.20,30.27
2021.00,2.00,20.00,14.00,24.30,59.02
2021.00,2.00,20.00,15.00,5.82,77.62
2021.00,2.00,20.00,16.00,4.47,87.90
2021.00,2.00,20.00,17.00,4.83,77.13
2021.00,2.00,20.00,18.00,4.70,66.62
2021.00,2.00,20.00,19.00,4.33,66.97
2021.00,2.00,20.00,20.00,4.70,66.95
2021.00,2.00,20.00,21.00,5.20,61.00
2021.00,2.00,20.00,22.00,4.92,50.25
2021.00,2.00,20.00,23.00,5.42,51.05
2024.00,4.00,11.00,0.00,12.25,69.95
2024.00,4.00,11.00,1.00,6.28,65.22
2024.00,4.00,11.00,2.00,7.18,59.77
2024.00,4.00,11.00,3.00,18.82,39.75
2024.00,4.00,11.00,4.00,26.73,42.73
2024.00,4.00,11.00,5.00,54.73,48.75
2024.00,4.00,11.00,6.00,108.47,29.10
2024.00,4.00,11.00,7.00,135.30,27.80
2024.00,4.00,11.00,8.00,119.15,19.62
2024.00,4.00,11.00,9.00,132.93,14.90
2024.00,4.00,11.00,10.00,144.10,15.72
2024.00,4.00,11.00,11.00,129.00,14.38
2024.00,4.00,11.00,12.00,119.10,12.93
2024.00,4.00,11.00,13.00,117.10,15.90
2024.00,4.00,11.00,14.00,75.48,28.67
2024.00,4.00,11.00,15.00,13.97,76.58
2024.00,4.00,11.00,16.00,14.03,105.35
2024.00,4.00,11.00,17.00,23.62,84.22
2024.00,4.00,11.00,18.00,11.62,78.75
2024.00,4.00,11.00,19.00,6.20,74.80
2024.00,4.00,11.00,20.00,6.50,59.18
2024.00,4.00,11.00,21.00,18.00,51.90
2024.00,4.00,11.00,22.00,17.88,41.62
2024.00,4.00,11.00,23.00,12.60,41.62
2021.00,9.00,19.00,0.00,8.78,22.45
2021.00,9.00,19.00,1.00,8.53,24.25
2021.00,9.00,19.00,2.00,19.35,26.05
2021.00,9.00,19.00,3.00,77.85,23.07
2021.00,9.00,19.00,4.00,47.88,15.35
2021.00,9.00,19.00,5.00,46.10,12.60
2021.00,9.00,19.00,6.00,49.50,13.15
2021.00,9.00,19.00,7.00,54.52,12.55
2021.00,9.00,19.00,8.00,50.85,13.97
2021.00,9.00,19.00,9.00,56.22,12.97
2021.00,9.00,19.00,10.00,50.45,12.57
2021.00,9.00,19.00,11.00,46.95,15.38
2021.00,9.00,19.00,12.00,41.75,23.25
2021.00,9.00,19.00,13.00,26.60,34.00
2021.00,9.00,19.00,14.00,11.25,44.17
2021.00,9.00,19.00,15.00,9.62,46.33
2021.00,9.00,19.00,16.00,8.75,44.20
2021.00,9.00,19.00,17.00,9.45,43.33
2021.00,9.00,19.00,18.00,10.10,42.85
2021.00,9.00,19.00,19.00,11.00,37.65
2021.00,9.00,19.00,20.00,11.90,38.12
2021.00,9.00,19.00,21.00,12.50,34.70
2021.00,9.00,19.00,22.00,15.00,25.25
2021.00,9.00,19.00,23.00,17.00,22.55
2023.00,10.00,7.00,0.00,5.25,19.38
2023.00,10.00,7.00,1.00,3.28,21.20
2023.00,10.00,7.00,2.00,2.15,23.75
2023.00,10.00,7.00,3.00,5.05,25.18
2023.00,10.00,7.00,4.00,21.75,13.02
2023.00,10.00,7.00,5.00,33.17,9.80
2023.00,10.00,7.00,6.00,47.65,8.40
2023.00,10.00,7.00,7.00,63.60,8.53
2023.00,10.00,7.00,8.00,72.20,9.00
2023.00,10.00,7.00,9.00,59.80,7.22
2023.00,10.00,7.00,10.00,49.27,6.75
2023.00,10.00,7.00,11.00,48.25,7.10
2023.00,10.00,7.00,12.00,44.02,6.82
2023.00,10.00,7.00,13.00,32.60,8.12
2023.00,10.00,7.00,14.00,13.25,12.50
2023.00,10.00,7.00,15.00,3.70,14.43
2023.00,10.00,7.00,16.00,2.05,18.15
2023.00,10.00,7.00,17.00,0.88,19.15
2023.00,10.00,7.00,18.00,0.83,17.82
2023.00,10.00,7.00,19.00,1.30,14.88
2023.00,10.00,7.00,20.00,1.03,12.77
2023.00,10.00,7.00,21.00,2.10,13.65
2023.00,10.00,7.00,22.00,2.53,13.82
2023.00,10.00,7.00,23.00,2.80,13.57
2021.00,1.00,11.00,0.00,34.60,19.00
2021.00,1.00,11.00,1.00,39.60,17.10
2021.00,1.00,11.00,2.00,46.92,14.90
2021.00,1.00,11.00,3.00,45.23,15.33
2021.00,1.00,11.00,4.00,43.90,16.83
2021.00,1.00,11.00,5.00,46.08,16.60
2021.00,1.00,11.00,6.00,49.52,17.38
2021.00,1.00,11.00,7.00,57.60,17.70
2021.00,1.00,11.00,8.00,65.27,16.43
2021.00,1.00,11.00,9.00,72.95,16.65
2021.00,1.00,11.00,10.00,76.00,16.05
2021.00,1.00,11.00,11.00,71.53,18.52
2021.00,1.00,11.00,12.00,62.25,23.52
2021.00,1.00,11.00,13.00,37.07,46.00
2021.00,1.00,11.00,14.00,18.38,59.30
2021.00,1.00,11.00,15.00,9.68,73.75
2021.00,1.00,11.00,16.00,9.58,75.15
2021.00,1.00,11.00,17.00,12.22,64.83
2021.00,1.00,11.00,18.00,9.40,64.45
2021.00,1.00,11.00,19.00,7.98,63.10
2021.00,1.00,11.00,20.00,7.70,57.48
2021.00,1.00,11.00,21.00,8.07,41.60
2021.00,1.00,11.00,22.00,8.57,43.98
2021.00,1.00,11.00,23.00,9.62,39.12
2020.00,10.00,5.00,0.00,13.43,28.50
2020.00,10.00,5.00,1.00,16.62,27.25
2020.00,10.00,5.00,2.00,19.68,26.95
2020.00,10.00,5.00,3.00,35.90,26.38
2020.00,10.00,5.00,4.00,83.35,18.77
2020.00,10.00,5.00,5.00,113.10,17.40
2020.00,10.00,5.00,6.00,134.45,12.90
2020.00,10.00,5.00,7.00,140.43,10.12
2020.00,10.00,5.00,8.00,138.40,7.97
2020.00,10.00,5.00,9.00,135.73,7.57
2020.00,10.00,5.00,10.00,135.45,8.05
2020.00,10.00,5.00,11.00,130.30,7.22
2020.00,10.00,5.00,12.00,124.88,8.60
2020.00,10.00,5.00,13.00,107.35,12.43
2020.00,10.00,5.00,14.00,78.83,20.25
2020.00,10.00,5.00,15.00,58.30,23.55
2020.00,10.00,5.00,16.00,32.60,28.27
2020.00,10.00,5.00,17.00,14.50,34.15
2020.00,10.00,5.00,18.00,18.55,38.48
2020.00,10.00,5.00,19.00,58.40,39.27
2020.00,10.00,5.00,20.00,29.10,39.72
2020.00,10.00,5.00,21.00,10.33,32.67
2020.00,10.00,5.00,22.00,7.38,44.03
2020.00,10.00,5.00,23.00,5.12,35.60
2022.00,10.00,1.00,0.00,7.73,33.92
2022.00,10.00,1.00,1.00,7.88,34.40
2022.00,10.00,1.00,2.00,10.43,37.80
2022.00,10.00,1.00,3.00,8.45,45.50
2022.00,10.00,1.00,4.00,26.15,31.75
2022.00,10.00,1.00,5.00,51.60,18.12
2022.00,10.00,1.00,6.00,69.50,14.55
2022.00,10.00,1.00,7.00,75.10,12.07
2022.00,10.00,1.00,8.00,74.28,10.62
2022.00,10.00,1.00,9.00,74.50,8.82
2022.00,10.00,1.00,10.00,76.75,9.80
2022.00,10.00,1.00,11.00,74.28,11.22
2022.00,10.00,1.00,12.00,66.65,11.97
2022.00,10.00,1.00,13.00,54.35,13.93
2022.00,10.00,1.00,14.00,42.27,27.65
2022.00,10.00,1.00,15.00,14.45,40.47
2022.00,10.00,1.00,16.00,6.65,49.58
2022.00,10.00,1.00,17.00,5.65,44.08
2022.00,10.00,1.00,18.00,4.53,45.67
2022.00,10.00,1.00,19.00,4.42,35.75
2022.00,10.00,1.00,20.00,4.80,38.65
2022.00,10.00,1.00,21.00,9.47,41.60
2022.00,10.00,1.00,22.00,6.60,40.98
2022.00,10.00,1.00,23.00,4.65,39.95
2021.00,7.00,12.00,0.00,22.72,11.90
2021.00,7.00,12.00,1.00,23.70,13.28
2021.00,7.00,12.00,2.00,19.55,17.35
2021.00,7.00,12.00,3.00,24.93,16.97
2021.00,7.00,12.00,4.00,31.25,16.33
2021.00,7.00,12.00,5.00,44.12,15.58
2021.00,7.00,12.00,6.00,53.97,14.62
2021.00,7.00,12.00,7.00,64.20,14.52
2021.00,7.00,12.00,8.00,61.62,15.48
2021.00,7.00,12.00,9.00,64.38,12.85
2021.00,7.00,12.00,10.00,64.05,12.45
2021.00,7.00,12.00,11.00,57.00,17.05
2021.00,7.00,12.00,12.00,53.88,15.75
2021.00,7.00,12.00,13.00,41.05,26.05
2021.00,7.00,12.00,14.00,31.93,28.95
2021.00,7.00,12.00,15.00,20.67,39.47
2021.00,7.00,12.00,16.00,13.88,37.73
2021.00,7.00,12.00,17.00,14.60,34.10
2021.00,7.00,12.00,18.00,19.88,26.50
2021.00,7.00,12.00,19.00,21.20,23.70
2021.00,7.00,12.00,20.00,25.70,14.75
2021.00,7.00,12.00,21.00,22.65,14.60
2021.00,7.00,12.00,22.00,20.00,17.27
2021.00,7.00,12.00,23.00,15.57,17.70
2023.00,4.00,26.00,0.00,1.70,32.02
2023.00,4.00,26.00,1.00,1.58,37.60
2023.00,4.00,26.00,2.00,1.55,43.35
2023.00,4.00,26.00,3.00,7.03,41.40
2023.00,4.00,26.00,4.00,28.17,28.32
2023.00,4.00,26.00,5.00,45.80,23.88
2023.00,4.00,26.00,6.00,63.17,18.30
2023.00,4.00,26.00,7.00,79.30,13.80
2023.00,4.00,26.00,8.00,82.60,11.35
2023.00,4.00,26.00,9.00,83.57,9.05
2023.00,4.00,26.00,10.00,89.07,9.35
2023.00,4.00,26.00,11.00,90.65,9.88
2023.00,4.00,26.00,12.00,88.90,10.25
2023.00,4.00,26.00,13.00,71.47,14.95
2023.00,4.00,26.00,14.00,52.98,20.75
2023.00,4.00,26.00,15.00,18.50,49.10
2023.00,4.00,26.00,16.00,11.40,45.10
2023.00,4.00,26.00,17.00,25.95,56.27
2023.00,4.00,26.00,18.00,13.95,55.95
2023.00,4.00,26.00,19.00,6.97,52.78
2023.00,4.00,26.00,20.00,3.30,47.20
2023.00,4.00,26.00,21.00,1.93,46.18
2023.00,4.00,26.00,22.00,1.35,43.07
2023.00,4.00,26.00,23.00,1.15,41.97
2020.00,11.00,18.00,0.00,9.20,49.17
2020.00,11.00,18.00,1.00,15.68,37.70
2020.00,11.00,18.00,2.00,6.83,47.12
2020.00,11.00,18.00,3.00,8.52,64.82
2020.00,11.00,18.00,4.00,43.30,38.95
2020.00,11.00,18.00,5.00,69.75,33.15
2020.00,11.00,18.00,6.00,96.42,23.65
2020.00,11.00,18.00,7.00,115.45,21.20
2020.00,11.00,18.00,8.00,120.05,22.02
2020.00,11.00,18.00,9.00,118.22,21.48
2020.00,11.00,18.00,10.00,125.20,21.35
2020.00,11.00,18.00,11.00,122.88,25.57
2020.00,11.00,18.00,12.00,105.37,28.70
2020.00,11.00,18.00,13.00,66.22,41.50
2020.00,11.00,18.00,14.00,14.47,74.42
2020.00,11.00,18.00,15.00,6.97,87.20
2020.00,11.00,18.00,16.00,5.22,88.92
2020.00,11.00,18.00,17.00,5.08,89.98
2020.00,11.00,18.00,18.00,4.95,82.35
2020.00,11.00,18.00,19.00,5.95,66.45
2020.00,11.00,18.00,20.00,4.40,66.85
2020.00,11.00,18.00,21.00,7.17,67.20
2020.00,11.00,18.00,22.00,6.80,61.88
2020.00,11.00,18.00,23.00,4.25,68.47
2023.00,5.00,2.00,0.00,17.68,9.90
2023.00,5.00,2.00,1.00,14.80,10.00
2023.00,5.00,2.00,2.00,17.10,11.30
2023.00,5.00,2.00,3.00,9.55,12.38
2023.00,5.00,2.00,4.00,11.22,11.28
2023.00,5.00,2.00,5.00,14.97,11.12
2023.00,5.00,2.00,6.00,17.77,10.07
2023.00,5.00,2.00,7.00,21.07,9.50
2023.00,5.00,2.00,8.00,23.00,8.87
2023.00,5.00,2.00,9.00,25.18,7.85
2023.00,5.00,2.00,10.00,25.30,7.33
2023.00,5.00,2.00,11.00,23.62,7.90
2023.00,5.00,2.00,12.00,26.58,7.93
2023.00,5.00,2.00,13.00,24.68,9.15
2023.00,5.00,2.00,14.00,21.07,10.57
2023.00,5.00,2.00,15.00,16.43,12.07
2023.00,5.00,2.00,16.00,12.62,13.38
2023.00,5.00,2.00,17.00,6.33,15.95
2023.00,5.00,2.00,18.00,4.37,22.00
2023.00,5.00,2.00,19.00,0.80,22.22
2023.00,5.00,2.00,20.00,18.52,20.27
2023.00,5.00,2.00,21.00,52.85,18.35
2023.00,5.00,2.00,22.00,24.62,16.32
2023.00,5.00,2.00,23.00,2.10,13.75
2021.00,7.00,9.00,0.00,47.83,18.77
2021.00,7.00,9.00,1.00,38.18,27.75
2021.00,7.00,9.00,2.00,32.80,30.27
2021.00,7.00,9.00,3.00,42.20,21.85
2021.00,7.00,9.00,4.00,49.10,13.85
2021.00,7.00,9.00,5.00,50.57,24.25
2021.00,7.00,9.00,6.00,64.50,31.43
2021.00,7.00,9.00,7.00,97.25,27.10
2021.00,7.00,9.00,8.00,125.35,20.92
2021.00,7.00,9.00,9.00,118.08,18.48
2021.00,7.00,9.00,10.00,100.22,9.55
2021.00,7.00,9.00,11.00,100.62,7.60
2021.00,7.00,9.00,12.00,93.45,9.05
2021.00,7.00,9.00,13.00,87.88,11.35
2021.00,7.00,9.00,14.00,80.12,19.27
2021.00,7.00,9.00,15.00,66.90,35.23
2021.00,7.00,9.00,16.00,74.03,30.25
2021.00,7.00,9.00,17.00,66.97,30.30
2021.00,7.00,9.00,18.00,52.72,32.12
2021.00,7.00,9.00,19.00,42.88,30.00
2021.00,7.00,9.00,20.00,47.40,20.23
2021.00,7.00,9.00,21.00,33.88,16.90
2021.00,7.00,9.00,22.00,30.50,16.98
2021.00,7.00,9.00,23.00,26.55,19.93
2024.00,1.00,22.00,0.00,19.92,30.05
2024.00,1.00,22.00,1.00,20.15,31.10
2024.00,1.00,22.00,2.00,18.60,30.43
2024.00,1.00,22.00,3.00,13.40,35.10
2024.00,1.00,22.00,4.00,14.15,40.47
2024.00,1.00,22.00,5.00,21.88,49.25
2024.00,1.00,22.00,6.00,40.83,57.60
2024.00,1.00,22.00,7.00,69.08,64.17
2024.00,1.00,22.00,8.00,100.23,63.48
2024.00,1.00,22.00,9.00,114.07,59.63
2024.00,1.00,22.00,10.00,93.27,64.40
2024.00,1.00,22.00,11.00,78.70,62.38
2024.00,1.00,22.00,12.00,47.23,61.80
2024.00,1.00,22.00,13.00,12.97,76.45
2024.00,1.00,22.00,14.00,3.70,74.95
2024.00,1.00,22.00,15.00,3.23,60.82
2024.00,1.00,22.00,16.00,3.25,65.17
2024.00,1.00,22.00,17.00,3.18,61.00
2024.00,1.00,22.00,18.00,3.40,56.17
2024.00,1.00,22.00,19.00,3.28,50.15
2024.00,1.00,22.00,20.00,3.60,53.55
2024.00,1.00,22.00,21.00,14.83,42.50
2024.00,1.00,22.00,22.00,22.73,34.77
2024.00,1.00,22.00,23.00,24.82,33.58
2020.00,2.00,15.00,0.00,45.20,36.57
2020.00,2.00,15.00,1.00,31.83,41.92
2020.00,2.00,15.00,2.00,26.82,46.40
2020.00,2.00,15.00,3.00,46.02,37.35
2020.00,2.00,15.00,4.00,59.88,33.98
2020.00,2.00,15.00,5.00,75.55,32.22
2020.00,2.00,15.00,6.00,96.90,31.48
2020.00,2.00,15.00,7.00,113.15,29.52
2020.00,2.00,15.00,8.00,134.07,28.58
2020.00,2.00,15.00,9.00,144.70,26.40
2020.00,2.00,15.00,10.00,141.98,25.38
2020.00,2.00,15.00,11.00,138.40,26.70
2020.00,2.00,15.00,12.00,118.75,31.23
2020.00,2.00,15.00,13.00,86.25,44.12
2020.00,2.00,15.00,14.00,60.90,51.88
2020.00,2.00,15.00,15.00,11.72,82.78
2020.00,2.00,15.00,16.00,13.70,76.40
2020.00,2.00,15.00,17.00,10.38,80.42
2020.00,2.00,15.00,18.00,7.75,77.50
2020.00,2.00,15.00,19.00,5.65,76.55
2020.00,2.00,15.00,20.00,5.90,62.30
2020.00,2.00,15.00,21.00,6.83,62.50
2020.00,2.00,15.00,22.00,7.25,61.12
2020.00,2.00,15.00,23.00,7.75,58.82
2020.00,6.00,5.00,0.00,31.50,40.25
2020.00,6.00,5.00,1.00,8.18,45.17
2020.00,6.00,5.00,2.00,14.20,40.22
2020.00,6.00,5.00,3.00,22.08,39.10
2020.00,6.00,5.00,4.00,48.05,32.70
2020.00,6.00,5.00,5.00,69.53,31.32
2020.00,6.00,5.00,6.00,92.00,29.78
2020.00,6.00,5.00,7.00,106.78,28.95
2020.00,6.00,5.00,8.00,124.62,28.00
2020.00,6.00,5.00,9.00,131.53,28.00
2020.00,6.00,5.00,10.00,122.90,28.27
2020.00,6.00,5.00,11.00,117.32,28.48
2020.00,6.00,5.00,12.00,83.00,37.78
2020.00,6.00,5.00,13.00,75.05,41.08
2020.00,6.00,5.00,14.00,56.62,47.83
2020.00,6.00,5.00,15.00,48.40,45.15
2020.00,6.00,5.00,16.00,54.88,44.82
2020.00,6.00,5.00,17.00,58.02,32.42
2020.00,6.00,5.00,18.00,49.35,30.90
2020.00,6.00,5.00,19.00,49.18,27.48
2020.00,6.00,5.00,20.00,46.80,27.20
2020.00,6.00,5.00,21.00,42.72,25.90
2020.00,6.00,5.00,22.00,38.85,28.82
2020.00,6.00,5.00,23.00,35.73,28.62
2020.00,10.00,14.00,0.00,4.95,24.12
2020.00,10.00,14.00,1.00,6.70,21.78
2020.00,10.00,14.00,2.00,7.37,19.68
2020.00,10.00,14.00,3.00,12.98,23.45
2020.00,10.00,14.00,4.00,36.30,28.02
2020.00,10.00,14.00,5.00,74.78,29.52
2020.00,10.00,14.00,6.00,119.15,21.60
2020.00,10.00,14.00,7.00,140.65,13.22
2020.00,10.00,14.00,8.00,149.85,11.80
2020.00,10.00,14.00,9.00,159.25,12.30
2020.00,10.00,14.00,10.00,156.12,10.32
2020.00,10.00,14.00,11.00,129.83,14.75
2020.00,10.00,14.00,12.00,58.58,29.80
2020.00,10.00,14.00,13.00,5.35,39.92
2020.00,10.00,14.00,14.00,4.20,39.77
2020.00,10.00,14.00,15.00,4.70,38.67
2020.00,10.00,14.00,16.00,4.62,34.00
2020.00,10.00,14.00,17.00,4.40,30.98
2020.00,10.00,14.00,18.00,6.07,30.60
2020.00,10.00,14.00,19.00,5.00,29.55
2020.00,10.00,14.00,20.00,4.30,28.62
2020.00,10.00,14.00,21.00,5.33,24.42
2020.00,10.00,14.00,22.00,5.40,22.67
2020.00,10.00,14.00,23.00,6.28,26.55
2022.00,9.00,16.00,0.00,19.85,7.58
2022.00,9.00,16.00,1.00,18.38,7.27
2022.00,9.00,16.00,2.00,19.55,6.08
2022.00,9.00,16.00,3.00,18.95,6.20
2022.00,9.00,16.00,4.00,19.68,4.48
2022.00,9.00,16.00,5.00,15.75,7.30
2022.00,9.00,16.00,6.00,21.15,4.70
2022.00,9.00,16.00,7.00,25.55,4.80
2022.00,9.00,16.00,8.00,27.48,5.10
2022.00,9.00,16.00,9.00,23.40,8.68
2022.00,9.00,16.00,10.00,23.68,6.18
2022.00,9.00,16.00,11.00,21.48,7.48
2022.00,9.00,16.00,12.00,20.38,10.22
2022.00,9.00,16.00,13.00,9.73,21.30
2022.00,9.00,16.00,14.00,3.27,22.82
2022.00,9.00,16.00,15.00,6.97,26.58
2022.00,9.00,16.00,16.00,8.05,23.45
2022.00,9.00,16.00,17.00,5.95,29.65
2022.00,9.00,16.00,18.00,7.90,30.48
2022.00,9.00,16.00,19.00,6.88,36.00
2022.00,9.00,16.00,20.00,4.60,30.22
2022.00,9.00,16.00,21.00,11.65,32.50
2022.00,9.00,16.00,22.00,0.77,32.30
2022.00,9.00,16.00,23.00,1.65,30.92
2021.00,9.00,25.00,0.00,12.75,14.80
2021.00,9.00,25.00,1.00,10.65,14.80
2021.00,9.00,25.00,2.00,12.78,19.20
2021.00,9.00,25.00,3.00,19.30,23.07
2021.00,9.00,25.00,4.00,33.80,23.65
2021.00,9.00,25.00,5.00,51.33,17.32
2021.00,9.00,25.00,6.00,58.60,9.20
2021.00,9.00,25.00,7.00,51.92,7.28
2021.00,9.00,25.00,8.00,48.08,7.05
2021.00,9.00,25.00,9.00,49.55,6.70
2021.00,9.00,25.00,10.00,49.60,5.85
2021.00,9.00,25.00,11.00,50.50,6.73
2021.00,9.00,25.00,12.00,46.92,10.00
2021.00,9.00,25.00,13.00,25.70,25.90
2021.00,9.00,25.00,14.00,25.02,15.43
2021.00,9.00,25.00,15.00,17.65,30.15
2021.00,9.00,25.00,16.00,12.62,32.53
2021.00,9.00,25.00,17.00,29.50,40.33
2021.00,9.00,25.00,18.00,94.62,28.70
2021.00,9.00,25.00,19.00,20.98,23.45
2021.00,9.00,25.00,20.00,8.70,19.18
2021.00,9.00,25.00,21.00,14.80,16.50
2021.00,9.00,25.00,22.00,11.45,18.52
2021.00,9.00,25.00,23.00,12.78,15.67
2019.00,10.00,27.00,0.00,13.78,50.43
2019.00,10.00,27.00,1.00,11.30,50.33
2019.00,10.00,27.00,2.00,9.75,56.10
2019.00,10.00,27.00,3.00,16.57,46.27
2019.00,10.00,27.00,4.00,28.43,50.92
2019.00,10.00,27.00,5.00,70.67,43.50
2019.00,10.00,27.00,6.00,111.35,41.80
2019.00,10.00,27.00,7.00,121.57,26.60
2019.00,10.00,27.00,8.00,112.53,16.98
2019.00,10.00,27.00,9.00,110.15,13.32
2019.00,10.00,27.00,10.00,110.90,12.12
2019.00,10.00,27.00,11.00,105.10,12.22
2019.00,10.00,27.00,12.00,86.30,17.12
2019.00,10.00,27.00,13.00,43.60,33.00
2019.00,10.00,27.00,14.00,8.40,52.73
2019.00,10.00,27.00,15.00,10.23,59.08
2019.00,10.00,27.00,16.00,9.62,54.78
2019.00,10.00,27.00,17.00,12.65,56.90
2019.00,10.00,27.00,18.00,13.47,65.17
2019.00,10.00,27.00,19.00,13.60,48.42
2019.00,10.00,27.00,20.00,15.48,56.15
2019.00,10.00,27.00,21.00,14.77,62.90
2019.00,10.00,27.00,22.00,11.20,52.40
2019.00,10.00,27.00,23.00,12.07,42.05
2023.00,5.00,3.00,0.00,4.50,13.22
2023.00,5.00,3.00,1.00,0.90,12.27
2023.00,5.00,3.00,2.00,3.33,13.03
2023.00,5.00,3.00,3.00,31.93,16.43
2023.00,5.00,3.00,4.00,16.45,16.27
2023.00,5.00,3.00,5.00,28.48,14.50
